ShortenedID	LFQ.intensity.24hrsI-Rep1	LFQ.intensity.24hrsI-Rep2	LFQ.intensity.24hrsI-Rep3	LFQ.intensity.24hrsNI-Rep1	LFQ.intensity.24hrsNI-Rep2	LFQ.intensity.24hrsNI-Rep3	LFQ.intensity.8hrsI-Rep1	LFQ.intensity.8hrsI-Rep2	LFQ.intensity.8hrsI-Rep3	LFQ.intensity.8hrsNI-Rep1	LFQ.intensity.8hrsNI-Rep2	LFQ.intensity.8hrsNI-Rep3
Solyc02g090570.2.1	61358000	36357000	59225000	32668000	31902000	34907000	24381000	33234000	34571000	30574000	25288000	23603000
Solyc02g090710.2.1	0	0	0	1477900	1334600	1592300	0	0	0	1573900	1397300	0
Solyc02g090850.2.1	6366600	4105700	5632400	10465000	11783000	7464700	11470000	10574000	8855500	9249900	11466000	9940700
Solyc02g090890.2.1	1828900	7249500	1386500	0	0	0	0	0	0	0	0	0
Solyc02g090910.2.1	47535000	31398000	54022000	63372000	69204000	59013000	42326000	47444000	39790000	62525000	54508000	118650000
Solyc02g091100.2.1	2208600	3810300	2975900	0	0	0	0	0	0	0	0	0
Solyc02g091270.2.1	3942100	2540400	3311900	2966900	3845400	2156200	5455100	3057900	3884900	2563100	1810800	2565500
Solyc02g091280.2.1	1614900	0	0	0	0	0	0	0	0	0	0	0
Solyc02g091460.2.1	3251400	2667900	9495900	6643000	9850800	11953000	6651000	8604600	10172000	9785600	8036200	10399000
Solyc02g091530.2.1	0	1528100	0	4729800	3337800	2882400	0	0	0	0	4590400	3350400
Solyc02g091560.2.1	178800000	608050000	113830000	21201000	23922000	17921000	31036000	62471000	32427000	14616000	23081000	6649700
Solyc02g091790.2.1	15806000	8135300	17708000	21771000	22248000	19885000	17033000	19912000	13083000	22757000	17864000	24533000
Solyc02g091920.2.1	6345500	4527300	3913400	3823400	6137900	6371000	4889700	3534900	2718400	2542000	4032300	6353700
Solyc02g091960.2.1	109870000	47564000	104760000	119970000	105720000	136030000	109100000	74036000	149300000	127070000	97295000	131430000
Solyc02g092000.2.1	2668000	4942600	1717500	4484900	3247100	4061400	1513300	1738300	7905800	2988400	2948200	3745400
Solyc02g092360.2.1	0	0	0	0	0	0	0	0	0	0	0	810410
Solyc02g092380.2.1	17799000	18590000	28628000	37750000	30401000	18585000	26484000	35755000	22757000	19265000	24758000	33206000
Solyc02g092390.2.1	0	0	0	0	0	0	0	0	0	3378600	0	0
Solyc02g092430.1.1	552680	757890	817530	709990	445270	872750	0	486250	550150	0	1151000	0
Solyc02g092440.2.1	2722400	9103500	1096400	0	1002900	0	1322100	0	0	0	1140400	0
Solyc02g092450.2.1	0	0	1452200	0	0	0	0	0	0	0	0	0
Solyc02g092560.2.1	5633700	7135700	7896700	6406000	3122000	5729400	0	3930200	5544600	5569900	4224900	7675300
Solyc02g092580.2.1	160050000	200820000	91015000	142200	271420	39517	100700	131140	278720	174890	0	43004
Solyc02g092640.2.1	2697100	0	4600800	4327000	5108200	4344600	5091700	5205700	2845200	4406000	4841900	4913500
Solyc02g092730.2.1	0	0	0	0	0	0	0	0	0	0	0	0
Solyc02g092780.1.1	0	0	0	0	0	0	0	0	0	0	0	148510
Solyc02g092910.2.1	2388800	1572300	2550800	2437600	3126700	2438400	5510300	2925700	3345000	3883100	2376200	1879200
Solyc02g093050.2.1	13990000	0	22556000	14988000	14997000	9791600	17064000	0	0	0	0	0
Solyc02g093170.2.1	0	0	267810	0	0	0	0	0	0	0	0	0
Solyc02g093290.2.1	4432000	5266200	5457600	3207200	4913100	4856600	3023400	5191800	5114400	3485300	5912200	3224900
Solyc02g093340.2.1	126360000	90081000	195180000	84602000	77778000	100090000	109390000	111250000	70181000	99731000	61008000	120720000
Solyc02g093530.2.1	1777200	0	0	0	0	0	0	0	0	0	0	0
Solyc02g093630.2.1	7004800	8340900	3619500	5010800	3380000	2095200	3534100	3136300	0	3974700	3547100	0
Solyc02g093640.2.1	11170000	13069000	8959000	10909000	10893000	10223000	11079000	10254000	14032000	10104000	9998700	9986500
Solyc02g093860.2.1	0	2632300	0	0	0	0	0	0	0	0	0	0
Solyc02g093880.2.1	3471500	2046100	3214300	3303600	2224100	2532200	3684200	2501200	4235300	3001800	2265500	1760700
Solyc02g093900.2.1	0	1211200	0	0	0	0	0	0	0	0	0	0
Solyc02g093940.2.1	0	0	0	474800	468020	0	0	0	0	604640	478870	588060
Solyc02g094270.1.1	0	0	7733900	0	0	0	0	0	0	0	0	0
Solyc02g094330.2.1	4247100	2531900	10888000	14624000	12847000	5963300	13605000	9654000	10753000	14196000	28744000	15722000
Solyc02g094360.2.1	2531400	0	2631700	4421700	2709700	3830100	3192600	3603100	3116700	3118200	3178200	4601200
Solyc02g094440.2.1	0	14252000	0	0	0	0	0	0	0	0	0	0
Solyc02g094470.2.1	38836000	83477000	32048000	11381000	14137000	16089000	12978000	15191000	13122000	10144000	10381000	12360000
Solyc02g094480.2.1	2286600	0	0	2293500	2654500	1418800	1634900	0	0	1555100	1552500	1666200
Solyc02g094500.2.1	0	1580300	0	0	0	1237600	0	0	1106000	0	1067800	1575800
Solyc02g094530.1.1	0	0	0	0	0	0	0	0	0	0	0	906080
Solyc02g094540.2.1	733420	0	0	0	0	0	0	0	0	898940	0	7921500
Solyc02g094590.2.1	0	0	0	3664700	2147900	2451600	2196200	3666400	0	6039100	3890000	3596300
Solyc02g094640.2.1	1276700	4661200	0	0	0	0	0	0	0	0	0	0
Solyc03g005090.2.1	3114400	5438400	0	0	0	0	0	0	0	0	2642300	0
Solyc03g005190.2.1	0	1450600	0	0	0	0	0	0	0	0	0	0
Solyc03g005220.2.1	243730000	551970000	38339000	382160000	355400000	173110000	148820000	280070000	48737000	264670000	480130000	36150000
Solyc03g005230.2.1	37351000	81464000	44111000	8043100	10120000	7240400	6506100	13749000	16940000	7857000	6744500	8661900
Solyc03g005260.2.1	5708400	16158000	3649100	0	0	2841400	0	3276100	0	0	0	0
Solyc03g005280.2.1	7804800	15296000	7113500	0	9067100	0	0	0	0	0	0	0
Solyc03g005310.2.1	9188600	3299700	12385000	13639000	9862600	17278000	11649000	10859000	8846200	15865000	11909000	18290000
Solyc03g005340.2.1	0	707230	0	0	0	0	0	0	0	0	0	0
Solyc03g005410.2.1	0	0	0	2263700	0	3419400	0	0	5091000	0	0	2813500
Solyc03g005600.2.1	12545000	17577000	11178000	13951000	8408900	5362100	6672400	6874600	8776100	9634400	7429700	6526900
Solyc03g005690.2.1	0	0	0	0	0	0	933000	0	0	0	0	0
Solyc03g005730.2.1	1674100	7154000	1441500	0	0	0	0	0	0	0	0	0
Solyc03g005760.1.1	4656600	0	0	0	0	0	0	0	0	0	0	0
Solyc03g005770.1.1	4979500000	5541800000	9518100000	2340500000	1340600000	3186200000	2857100000	4722800000	10050000000	729750000	2193600000	2242000000
Solyc03g005780.1.1	92457000	101100000	611170000	39716000	30876000	240990000	43309000	41758000	706730000	14583000	29162000	300790000
Solyc03g005870.2.1	0	0	1415800	0	0	0	0	0	0	0	0	0
Solyc03g005900.2.1	63086000	50453000	39352000	13375000	12322000	15486000	11263000	8845700	7705000	7366900	12471000	12181000
Solyc03g005910.2.1	48048000	85189000	26516000	14300000	13818000	12319000	22034000	32387000	15643000	3843900	13270000	8359800
Solyc03g006050.2.1	12531000	10802000	28428000	16297000	6774500	5495900	7116000	12183000	19786000	11646000	9319900	6201400
Solyc03g006140.2.1	39585000	64814000	49307000	1065400	976980	697680	1007400	1562200	916040	661800	560350	267460
Solyc03g006240.2.1	4477300	1002600	3224800	1923400	4855500	5371300	6069500	4787200	4216500	2175400	3244100	6874700
Solyc03g006350.2.1	966990	0	0	0	0	0	1952200	0	0	1167200	0	0
Solyc03g006420.2.1	2816300	0	3291100	3628000	3924200	2566300	5852800	2977400	2942100	3974400	2882100	3803700
Solyc03g006520.2.1	33616000	28004000	34403000	50250000	56192000	62117000	41327000	41509000	60294000	24452000	30347000	31746000
Solyc03g006870.2.1	6626200	15155000	4993400	0	0	0	0	1608900	0	0	0	0
Solyc03g006970.1.1	110620000	60633000	111540000	384530000	401680000	222510000	292470000	434170000	186030000	294880000	518690000	428190000
Solyc03g007010.2.1	15873000	7986000	32432000	24965000	24836000	30368000	26035000	26329000	29437000	26640000	18137000	32938000
Solyc03g007100.2.1	262690000	267480000	189290000	223940000	363400000	242410000	302170000	355490000	323990000	155720000	209140000	158420000
Solyc03g007150.2.1	394340	0	784070	0	611000	550390	0	0	501230	0	0	604740
Solyc03g007170.2.1	41936000	11788000	63352000	62419000	46856000	64128000	71102000	36386000	83681000	75597000	43456000	64393000
Solyc03g007180.1.1	0	0	0	1514100	0	0	0	0	0	0	0	0
Solyc03g007480.2.1	0	0	328340	0	0	0	0	0	0	0	0	0
Solyc03g007520.2.1	0	0	329390	0	0	0	0	0	0	0	0	0
Solyc03g007740.2.1	858890	0	0	0	0	0	0	0	0	0	0	0
Solyc03g013240.2.1	0	0	0	0	0	0	0	0	0	0	0	753810
Solyc03g019680.2.1	635050	0	0	0	0	0	0	0	0	0	0	0
Solyc03g019760.2.1	0	0	0	0	0	0	0	0	0	0	0	240530
Solyc03g019780.2.1	12386000	25255000	20528000	4489100	5298400	2837500	3160200	7961000	7449800	0	7119200	2827600
Solyc03g019890.2.1	69981000	51485000	50749000	33587000	20148000	33661000	37616000	33118000	24087000	37943000	22674000	31909000
Solyc03g019940.2.1	1894800	3753600	0	0	0	0	0	0	0	0	0	0
Solyc03g020010.1.1	5201400	9359600	1129800	0	0	0	0	0	0	0	0	0
Solyc03g020020.2.1	30867000	14872000	28067000	32082000	33038000	37087000	30159000	26969000	3494300	38629000	29025000	53253000
Solyc03g020030.2.1	0	0	0	0	0	0	0	0	0	0	0	2181600
Solyc03g020040.2.1	62352000	35499000	21115000	35108000	25323000	15691000	43861000	43733000	35259000	27134000	28622000	20076000
Solyc03g020050.2.1	2635200	5774800	0	0	0	0	0	0	0	0	0	0
Solyc03g025270.2.1	505650000	241180000	616180000	1039600000	1233400000	904020000	1096200000	1005100000	815420000	1034600000	747360000	946940000
Solyc03g025280.2.1	48984000	31837000	36014000	48839000	67781000	47134000	40262000	48991000	35793000	43400000	51566000	44460000
Solyc03g025320.2.1	1345300	2122400	1201300	983880	926380	0	1402200	2679800	0	0	0	0
Solyc03g025410.2.1	9794300	32953000	8736600	614590	771320	665140	602700	868770	664960	505020	733510	0
Solyc03g025530.2.1	2215100	1100600	2837900	1631300	999690	1128300	0	2025400	952610	876810	849210	1124600
Solyc03g025540.2.1	76095000	57310000	59053000	59355000	93839000	76248000	65075000	63967000	81905000	51362000	70332000	76803000
Solyc03g025610.1.1	2024100	0	791070	0	0	0	0	0	0	0	0	0
Solyc03g025740.2.1	0	0	0	4081100	0	2734700	0	0	0	0	0	2674100
Solyc03g025850.2.1	2104800000	822450000	2172900000	2770900000	1557800000	2071000000	2572600000	678840000	1476600000	3041100000	1281200000	2077700000
Solyc03g025880.2.1	4757500	4857500	22336000	9748000	13560000	8749600	9966700	7901100	5276700	0	21714000	6064900
Solyc03g031600.2.1	712760	0	740690	0	0	0	0	0	0	0	0	0
Solyc03g031720.2.1	20206000	11772000	27416000	11623000	14222000	18844000	10609000	9235300	12953000	13451000	9341400	15297000
Solyc03g031790.1.1	7487600	9100600	6982600	8149300	7893100	4661400	5728100	6121800	7825900	4725500	6503300	3379800
Solyc03g031920.2.1	0	0	2739700	0	0	0	0	0	0	0	0	0
Solyc03g032070.2.1	116020000	90817000	126760000	160410000	128750000	143370000	169070000	143090000	123830000	140810000	148200000	137040000
Solyc03g032130.2.1	25284000	16719000	15495000	30276000	20935000	5874200	22528000	29319000	31891000	21288000	100890000	17094000
Solyc03g032140.2.1	0	0	0	0	0	591170	0	0	0	0	0	0
Solyc03g033310.2.1	12580000	2060400	15377000	15170000	19665000	20803000	14237000	5665400	6218300	5040000	18686000	36356000
Solyc03g033380.2.1	3920400	0	3918200	2372700	4471400	2782200	0	4137500	2999500	0	0	2156400
Solyc03g033400.2.1	1861000	3592200	2442700	1882400	2898500	2507800	1852800	2840500	0	3743200	2298900	1380000
Solyc03g033500.2.1	1375600	0	0	0	0	0	0	0	0	1312500	1991800	0
Solyc03g033950.2.1	20033000	10675000	11715000	21606000	24646000	14291000	26734000	31367000	22823000	17111000	16929000	13926000
Solyc03g034080.2.1	21920000	15421000	35985000	17786000	21895000	56675000	21473000	52699000	41836000	32004000	50337000	53075000
Solyc03g034170.2.1	3861500	28501000	2526300	946020	0	0	0	0	0	0	0	0
Solyc03g034200.2.1	185350000	98781000	196000000	199070000	225610000	234890000	195530000	198960000	70961000	200510000	163950000	267190000
Solyc03g034220.2.1	2350500000	6293500000	1294700000	167790000	116350000	79326000	637670000	726260000	190820000	103690000	164630000	88054000
Solyc03g034430.1.1	2566700	0	0	0	0	0	0	0	0	0	0	0
Solyc03g043760.2.1	3005100	1871400	1595600	4178100	2507700	3988400	3036300	4000300	0	3147400	1886400	2191100
Solyc03g043880.2.1	0	814860	0	0	0	0	0	0	0	0	0	0
Solyc03g044000.1.1	16683000	23243000	13997000	15961000	14683000	7615400	4663600	23922000	19884000	3552100	21492000	4570300
Solyc03g044010.2.1	0	2660800	0	0	0	0	0	0	0	0	0	0
Solyc03g044140.2.1	11792000	9233500	10882000	18489000	18474000	20710000	12182000	24253000	14445000	21639000	20767000	24174000
Solyc03g044380.2.1	145150	0	0	0	0	0	0	0	0	0	0	0
Solyc03g045050.2.1	524720000	256560000	396570000	539880000	458370000	567150000	437190000	369230000	468480000	524350000	460080000	568460000
Solyc03g045060.2.1	1234000	1298800	3083900	2271100	3953600	4965900	2647000	4021800	0	3996500	1812600	5739000
Solyc03g045090.2.1	5184600	6323700	6158800	0	0	0	0	0	1677800	0	0	0
Solyc03g046350.2.1	0	0	0	2820400	0	0	0	2721600	0	2660600	0	2870800
Solyc03g051810.2.1	0	2094200	0	0	0	0	0	0	0	0	0	0
Solyc03g051900.2.1	138540000	65158000	199350000	221310000	244690000	252820000	262530000	227030000	157340000	254980000	180120000	278070000
Solyc03g052980.2.1	149990000	116330000	166700000	63843000	74631000	73052000	82143000	103760000	59590000	76523000	100680000	64747000
Solyc03g053110.2.1	4391000	17988000	1721800	0	0	0	0	0	0	0	0	0
Solyc03g058350.2.1	6321300	6598000	3856600	18070000	13650000	11520000	21566000	15303000	20713000	27170000	22042000	10697000
Solyc03g058380.2.1	73403000	45621000	61136000	134120000	96799000	112860000	136240000	109640000	188740000	242110000	125380000	125020000
Solyc03g058390.1.1	0	0	1384000	2894000	0	3415800	0	3160600	12661000	4028900	3869900	8978300
Solyc03g058920.2.1	3428700	14568000	2406400	1348100	1935800	2037500	0	1525100	0	0	1712800	2182700
Solyc03g059100.1.1	143750000	89671000	141220000	180010000	174290000	183810000	186560000	165520000	201250000	214830000	189330000	184080000
Solyc03g059170.2.1	1781500	11955000	0	0	0	0	792310	0	0	0	0	0
Solyc03g059180.2.1	9059500	63584000	9244400	371940	216540	0	402720	485700	354470	0	220820	0
Solyc03g059420.2.1	2604800	2335800	3216200	4672200	3668700	4009200	3524700	2055100	0	5116000	2811300	4166000
Solyc03g062720.2.1	7619400	26373000	4696000	0	0	0	0	0	0	0	0	0
Solyc03g062790.2.1	1434700	9637700	1239500	0	0	0	0	614860	0	0	0	0
Solyc03g062930.1.1	0	0	0	0	2362300	0	0	0	0	0	0	0
Solyc03g063200.2.1	3906400	2191000	4274400	6576400	5687300	6008400	3356300	2334300	1961900	4910200	4202200	5240200
Solyc03g063210.2.1	573060	0	647710	534310	0	0	0	0	0	750940	467920	0
Solyc03g063220.1.1	1445200	649490	1220200	2113700	1835300	2121200	2927800	1479100	0	2161900	1507500	2260200
Solyc03g063280.2.1	14941000	12343000	16207000	20262000	13003000	23221000	19605000	16665000	19883000	17731000	15774000	19618000
Solyc03g063560.2.1	140790000	377120000	97358000	13629000	3389400	3642000	41928000	61884000	2468600	2915500	4538600	3159100
Solyc03g065250.2.1	0	0	0	0	0	0	0	228060	0	0	0	0
Solyc03g071560.2.1	8185900	2895700	6002300	3956600	6354000	7396900	6506700	5902700	3221900	6795700	10034000	8724200
Solyc03g071590.2.1	0	2225800	0	0	0	0	0	0	0	0	0	0
Solyc03g071620.1.1	13146000	8308200	693530	20481000	105020000	344520	24109000	5509000	2570300	13012000	28559000	30868000
Solyc03g071770.1.1	9359500	1074900	7588500	16854000	13320000	12211000	12513000	16476000	10832000	29173000	19045000	14602000
Solyc03g078290.2.1	0	0	0	0	0	0	0	3593100	0	0	0	0
Solyc03g078400.2.1	149320000	286490000	132940000	108310000	110490000	74514000	104030000	103340000	95215000	115850000	93434000	77341000
Solyc03g078640.1.1	27274000	14255000	10123000	48510000	38305000	22476000	57636000	40534000	41281000	80156000	32855000	20868000
Solyc03g079930.2.1	6240200	4499100	13693000	12891000	6272500	35072000	10946000	8909500	15426000	13780000	8035200	26389000
Solyc03g079940.2.1	0	0	1061800	0	0	0	0	0	0	0	0	0
Solyc03g079950.2.1	1695900	0	1881000	2786500	1674900	0	1817700	1762700	3458400	3357400	1728200	4562200
Solyc03g080050.2.1	21936000	36884000	15886000	14140000	11415000	7240000	11235000	7416700	8178900	15209000	6384500	7109700
Solyc03g080090.2.1	0	167350	0	0	0	0	0	0	0	0	0	0
Solyc03g080160.2.1	0	5039000	0	0	0	0	0	0	0	0	0	0
Solyc03g081300.2.1	27129000	20530000	20684000	38786000	36206000	40573000	50722000	37433000	42736000	53876000	25668000	40974000
Solyc03g082380.2.1	92437000	39845000	80923000	73824000	70481000	78669000	50635000	73576000	82082000	105920000	103750000	105530000
Solyc03g082440.1.1	0	0	0	0	0	260280	0	0	0	0	0	0
Solyc03g082480.2.1	0	0	0	1210200	842050	0	0	0	0	1771800	913210	2842200
Solyc03g082490.2.1	0	0	3450500	0	0	0	0	0	0	0	0	0
Solyc03g082500.2.1	1134400	1145600	1117700	0	0	0	0	0	0	0	0	0
Solyc03g082560.2.1	1561700	1854400	1143000	0	0	0	0	0	0	0	0	0
Solyc03g082710.2.1	3417100	2548800	2266000	4912200	5714800	4135100	3126600	4700300	5386300	3559000	4510300	5455000
Solyc03g082720.2.1	341640	0	0	0	0	0	0	0	0	0	0	0
Solyc03g082910.2.1	0	0	0	0	0	0	0	0	0	0	164840	0
Solyc03g082920.2.1	49033000	72973000	54133000	39549000	38503000	25791000	28867000	46216000	26627000	37008000	26447000	35765000
Solyc03g082940.2.1	14885000	9696300	12051000	9944100	14469000	19340000	11800000	15110000	11216000	8523000	7614200	12908000
Solyc03g082970.2.1	7480000	4625500	10143000	13797000	12672000	8348300	7246600	10908000	16255000	9250000	12566000	14716000
Solyc03g082980.2.1	868290	0	2723400	0	2193500	2751100	0	1754500	0	0	1238400	2870700
Solyc03g083090.2.1	0	0	95006	0	0	0	0	0	0	0	0	0
Solyc03g083210.2.1	1298900	0	1728200	2725600	2182100	2219600	3178100	1664000	1875500	2937300	3328400	3418200
Solyc03g083240.2.1	2130000	0	1880400	5367100	3734900	3720200	4611100	3290200	3892900	6711800	4029000	3545300
Solyc03g083280.2.1	9967500	8632200	9278900	4160100	5144300	3235300	4130100	5156100	4514000	4468100	6333900	3150800
Solyc03g083300.2.1	0	842070	0	0	0	618230	617230	0	0	0	689300	535930
Solyc03g083310.2.1	0	0	0	0	0	2097700	0	0	0	1807600	871610	1751500
Solyc03g083360.2.1	11464000	3768100	13581000	28768000	37787000	40782000	28997000	14398000	13866000	18312000	20091000	36266000
Solyc03g083430.2.1	512310000	383470000	506070000	493810000	493120000	373110000	446410000	416190000	303500000	263200000	506370000	459210000
Solyc03g083520.2.1	825880	2415600	0	0	0	1091500	0	0	0	1331500	1276800	1047900
Solyc03g083560.1.1	1530300	0	4045400	0	6058600	4029300	3475900	1988400	0	0	2366900	2614700
Solyc03g083710.1.1	3994500	2392500	5744600	1483200	1640400	3241800	1673800	5384500	1792600	0	4567200	1996800
Solyc03g083730.1.1	25029000	51052000	40845000	10372000	11522000	22586000	24622000	40809000	13531000	2944700	16857000	25194000
Solyc03g083770.1.1	0	0	382880	0	0	0	0	403050	0	0	3962900	0
Solyc03g083970.2.1	19698000	14986000	19148000	18744000	12653000	16059000	5783400	14831000	0	17911000	17393000	19825000
Solyc03g093160.2.1	3254400	2344900	9661100	3092200	5793500	7882700	8636100	6827600	5169400	4273300	3914900	12620000
Solyc03g093240.2.1	1794800	1168700	3094500	4571800	3842500	4521500	2530400	6020800	2417300	5991700	5019500	4035500
Solyc03g093360.2.1	0	0	0	0	0	0	0	0	3927100	0	0	0
Solyc03g093480.2.1	66550000	31070000	90908000	101480000	71778000	122420000	91148000	86438000	42126000	122100000	87188000	132040000
Solyc03g093640.2.1	1099700	0	1028800	0	1349900	0	1582600	1418900	0	0	1395700	0
Solyc03g093680.2.1	17750000	28581000	61021000	32166000	25740000	41739000	21396000	55164000	41283000	10985000	65885000	38046000
Solyc03g093690.2.1	12469000	35741000	3185200	0	0	0	1685400	3683300	0	0	0	0
Solyc03g094030.2.1	0	0	0	0	0	0	0	0	0	0	0	114760
Solyc03g094080.2.1	0	0	0	0	0	0	0	0	0	0	0	13229000
Solyc03g094090.2.1	0	1549400	0	2476300	0	4378100	2137400	1464600	745760	0	3588500	0
Solyc03g095180.2.1	16302000	5749700	10164000	28783000	15685000	39204000	23777000	12714000	28715000	23925000	23639000	49964000
Solyc03g095220.2.1	14215000	13358000	10670000	9887300	9380800	8792000	10298000	13347000	15993000	13645000	9208400	6797500
Solyc03g095360.2.1	1712000	2805400	2248000	0	0	0	0	0	0	0	0	0
Solyc03g095380.1.1	31886000	10673000	35780000	37900000	15182000	33156000	43022000	28463000	30964000	51802000	31054000	37838000
Solyc03g095410.2.1	6592600	5902400	6810400	7368800	9232800	7560400	3964500	7755400	4177800	8455400	8366100	6381900
Solyc03g095470.2.1	823520	1415100	666060	999920	0	759550	0	0	0	0	857850	0
Solyc03g095840.2.1	25022000	35387000	31888000	19950000	43965000	19754000	14086000	41242000	19948000	23647000	22608000	19639000
Solyc03g096000.2.1	9860900	10187000	8927000	6267500	10278000	6730800	9235600	12800000	7988200	3773500	9359100	3507600
Solyc03g096080.2.1	0	0	0	0	0	0	0	0	526410	0	0	0
Solyc03g096290.2.1	7059200	10427000	5118800	4918400	2591500	3841700	0	3671500	5158300	5788000	3692100	5591000
Solyc03g096360.2.1	3515600	3505600	6070400	3318000	4819700	4673900	2704400	3719900	4369600	0	4472500	4019000
Solyc03g096460.2.1	1589700	0	2029100	0	2257700	3608400	0	0	3162400	2418200	2235100	2698300
Solyc03g096540.2.1	17517000	42244000	18297000	2533800	3813300	5671800	940630	438850	570290	0	368680	231580
